short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
suggest_contacts,"[""Agent/person:avery_sextant""]",2409428705.0,15767,,,,,person:avery_sextant,,,,,,,,,,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,,,"[""team:corporate_contracts"", ""person:grace_lifeboat"", ""team:public_relations""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:avery_sextant,Agent/person,2046-05-08 21:45:05,2046-05-08,21,Tuesday,person:avery_sextant Work-Order Triage for Maintenance Requests team:corporate_contracts person:grace_lifeboat team:public_relations,132,18,True,False,False,False,False,False
assign_agent_task,"[""person:avery_sextant""]",2409428813.0,15770,,,,,person:avery_sextant,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch,,,,,,,,,,,"[""person:joseph_buoy"", ""person:henry_sail"", ""person:ella_pilot""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:avery_sextant,person,2046-05-08 21:46:53,2046-05-08,21,Tuesday,suggest_contacts Work-Order Triage and Vendor Dispatch person:joseph_buoy person:henry_sail person:ella_pilot person:avery_sextant,130,20,True,False,False,False,False,False
give_advice,"[""Agent/person:avery_sextant""]",2409428844.0,15773,,,,,person:avery_sextant,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Updates for Property Staff,Advice for person:avery_sextant on Work-Order Triage & Vendor Dispatch Updates for Property Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:avery_sextant,Agent/person,2046-05-08 21:47:24,2046-05-08,21,Tuesday,person:avery_sextant Work-Order Triage & Vendor Dispatch Updates for Property Staff Advice for person:avery_sextant on Work-Order Triage & Vendor Dispatch Updates for Property Staff,181,27,True,False,False,False,False,False
assign_agent_task,"[""person:avery_sextant""]",2409428898.0,15782,,,,,person:avery_sextant,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,"[""person:dylan_hawser"", ""person:levi_signal"", ""person:david_breakwater""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:avery_sextant,person,2046-05-08 21:48:18,2046-05-08,21,Tuesday,suggest_contacts Work-Order Triage for Maintenance Requests person:dylan_hawser person:levi_signal person:david_breakwater person:avery_sextant,143,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:avery_sextant""]",2409429282.0,15801,,,,,person:avery_sextant,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch Coordination,,,,,,,,,,,,,"[""person:william_rudder"", ""team:phone_center"", ""team:ip""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:avery_sextant,Agent/person,2046-05-08 21:54:42,2046-05-08,21,Tuesday,person:avery_sextant Work-Order Triage and Vendor Dispatch Coordination person:william_rudder team:phone_center,111,16,True,False,False,False,False,False
assign_agent_task,"[""person:avery_sextant""]",2409429556.0,15816,,,,,person:avery_sextant,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch Coordination,,,,,,,,,,,"[""person:jack_helm"", ""person:grace_lifeboat"", ""person:scarlett_wharf""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:avery_sextant,person,2046-05-08 21:59:16,2046-05-08,21,Tuesday,suggest_contacts Work-Order Triage and Vendor Dispatch Coordination person:jack_helm person:grace_lifeboat person:scarlett_wharf person:avery_sextant,149,21,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:anthony_reef"", ""Agent/person:isaac_mast""]",2409430042.0,15848,,,,,person:isaac_mast,"[""person:anthony_reef""]",person:isaac_mast,"[""person:anthony_reef""]",2046-05-08T04:47:53,agent:person:isaac_mast,world:calendar,propose_meeting,2046-05-08T15:03:59,person:isaac_mast,"[""person:anthony_reef""]",2046-05-08T04:47:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,world:calendar; person:anthony_reef; Agent/person:isaac_mast,Agent/person; person; world,2046-05-08 22:07:22,2046-05-08,22,Tuesday,person:isaac_mast person:isaac_mast person:anthony_reef 2046-05-08T04:47:53 person:anthony_reef agent:person:isaac_mast propose_meeting 2046-05-08T15:03:59 person:isaac_mast person:anthony_reef 2046-05-08T04:47:53,213,39,True,False,False,False,False,False
assign_agent_task,"[""person:isaac_mast""]",2409430070.0,15858,,,,,person:isaac_mast,,,,,,,,,,,,propose_meeting,,,,"[""person:anthony_reef""]",2046-05-08T04:47:53,general operations: package notifications sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:isaac_mast,person,2046-05-08 22:07:50,2046-05-08,22,Tuesday,propose_meeting person:anthony_reef 2046-05-08T04:47:53 general operations: package notifications sync person:isaac_mast,120,18,True,False,False,False,False,False
propose_meeting,"[""person:owen_hatch""]",2409430306.0,15887,,,,,,,,,,,,,,,,,propose_meeting,2046-05-08T12:01:30,,,"[""person:aria_towline"", ""person:audrey_portside""]",2046-05-07T08:17:00,Work-Order Triage & Vendor Dispatch — SLA Tracking (General Operations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:owen_hatch,person,2046-05-08 22:11:46,2046-05-08,22,Tuesday,propose_meeting person:aria_towline person:audrey_portside 2046-05-07T08:17:00 Work-Order Triage & Vendor Dispatch — SLA Tracking (General Operations) 2046-05-08T12:01:30,170,27,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:owen_hatch""]",2409430514.0,15902,,,,,person:owen_hatch,,,,,,,,,,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,,,"[""person:evelyn_dock"", ""person:abigail_spinnaker"", ""person:sebastian_cutter""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:owen_hatch,Agent/person,2046-05-08 22:15:14,2046-05-08,22,Tuesday,person:owen_hatch Work-Order Triage for Maintenance Requests person:evelyn_dock person:abigail_spinnaker person:sebastian_cutter,128,18,True,False,False,False,False,False
propose_meeting,"[""person:owen_hatch""]",2409430524.0,15906,,,,,,,,,,,,,,,,,propose_meeting,2046-05-08T12:01:30,,,"[""person:olivia_keel""]",2046-05-07T09:08:00,Work-Order Triage & Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:owen_hatch,person,2046-05-08 22:15:24,2046-05-08,22,Tuesday,propose_meeting person:olivia_keel 2046-05-07T09:08:00 Work-Order Triage & Vendor Dispatch SLA Tracking 2046-05-08T12:01:30,123,22,True,False,False,False,False,False
assign_agent_task,"[""person:owen_hatch""]",2409430651.0,15912,,,,,person:owen_hatch,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,"[""person:chloe_ballast"", ""person:audrey_portside"", ""person:levi_signal""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:owen_hatch,person,2046-05-08 22:17:31,2046-05-08,22,Tuesday,suggest_contacts Work-Order Triage for Maintenance Requests person:chloe_ballast person:audrey_portside person:levi_signal person:owen_hatch,140,20,True,False,False,False,False,False
give_advice,"[""Agent/person:layla_channel""]",2409430810.0,15921,,,,,person:layla_channel,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Updates,Advice for person:layla_channel on Work-Order Triage & Vendor Dispatch Updates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:layla_channel,Agent/person,2046-05-08 22:20:10,2046-05-08,22,Tuesday,person:layla_channel Work-Order Triage & Vendor Dispatch Updates Advice for person:layla_channel on Work-Order Triage & Vendor Dispatch Updates,143,21,True,False,False,False,False,False
give_advice,"[""Agent/person:layla_channel""]",2409431230.0,15940,,,,,person:layla_channel,,,,,,,,,,,,,,,,,,,,,,,,,,,general operations: maintenance requests guidance,Advice for person:layla_channel on general operations: maintenance requests guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:layla_channel,Agent/person,2046-05-08 22:27:10,2046-05-08,22,Tuesday,person:layla_channel general operations: maintenance requests guidance Advice for person:layla_channel on general operations: maintenance requests guidance,155,19,True,False,False,False,False,False
propose_meeting,"[""person:nora_bulkhead"", ""world:calendar"", ""Agent/person:layla_channel""]",2409431250.0,15944,,,,,person:layla_channel,"[""person:nora_bulkhead""]",person:layla_channel,"[""person:nora_bulkhead""]",2046-05-07T08:01:00,agent:person:layla_channel,world:calendar,propose_meeting,2046-05-08T15:27:22,person:layla_channel,"[""person:nora_bulkhead""]",2046-05-07T08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,person:nora_bulkhead; world:calendar; Agent/person:layla_channel,Agent/person; person; world,2046-05-08 22:27:30,2046-05-08,22,Tuesday,person:layla_channel person:layla_channel person:nora_bulkhead 2046-05-07T08:01:00 person:nora_bulkhead agent:person:layla_channel propose_meeting 2046-05-08T15:27:22 person:layla_channel person:nora_bulkhead 2046-05-07T08:01:00,228,39,True,False,False,False,False,False
assign_agent_task,"[""person:layla_channel""]",2409431251.0,15950,,,,,person:layla_channel,,,,,,,,,,,,propose_meeting,,,,"[""person:nora_bulkhead""]",2046-05-07T08:01:00,Work-Order Triage and Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:layla_channel,person,2046-05-08 22:27:31,2046-05-08,22,Tuesday,propose_meeting person:nora_bulkhead 2046-05-07T08:01:00 Work-Order Triage and Vendor Dispatch SLA Tracking person:layla_channel,128,21,True,False,False,False,False,False
propose_meeting,"[""person:michael_capstan"", ""world:calendar"", ""Agent/person:layla_channel""]",2409431332.0,15957,,,,,person:layla_channel,"[""person:michael_capstan""]",person:layla_channel,"[""person:michael_capstan""]",2046-05-07T09:59:00,agent:person:layla_channel,world:calendar,propose_meeting,2046-05-08T15:29:24,person:layla_channel,"[""person:michael_capstan""]",2046-05-07T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,person:michael_capstan; world:calendar; Agent/person:layla_channel,Agent/person; person; world,2046-05-08 22:28:52,2046-05-08,22,Tuesday,person:layla_channel person:layla_channel person:michael_capstan 2046-05-07T09:59:00 person:michael_capstan agent:person:layla_channel propose_meeting 2046-05-08T15:29:24 person:layla_channel person:michael_capstan 2046-05-07T09:59:00,234,39,True,False,False,False,False,False
assign_agent_task,"[""person:layla_channel""]",2409431424.0,15973,,,,,person:layla_channel,,,,,,,,,,,,propose_meeting,,,,"[""person:michael_capstan""]",2046-05-07T09:59:00,Work-Order Triage & Vendor Dispatch SLAs (Tenant Messaging Coordination),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:layla_channel,person,2046-05-08 22:30:24,2046-05-08,22,Tuesday,propose_meeting person:michael_capstan 2046-05-07T09:59:00 Work-Order Triage & Vendor Dispatch SLAs (Tenant Messaging Coordination) person:layla_channel,152,22,True,False,False,False,False,False
assign_agent_task,"[""person:ava_tiller""]",2409432050.0,16024,,,,,person:ava_tiller,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch,,,,,,,,,,,"[""person:aria_towline"", ""person:mia_fender"", ""person:daniel_gangway""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ava_tiller,person,2046-05-08 22:40:50,2046-05-08,22,Tuesday,suggest_contacts Work-Order Triage and Vendor Dispatch person:aria_towline person:mia_fender person:daniel_gangway person:ava_tiller,132,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:ava_tiller""]",2409432141.0,16034,,,,,person:ava_tiller,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch,,,,,,,,,,,,,"[""person:evelyn_dock"", ""person:christopher_jettyline"", ""person:emma_harbor""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ava_tiller,Agent/person,2046-05-08 22:42:21,2046-05-08,22,Tuesday,person:ava_tiller Work-Order Triage and Vendor Dispatch person:evelyn_dock person:christopher_jettyline person:emma_harbor,122,18,True,False,False,False,False,False
give_advice,"[""Agent/person:ava_tiller""]",2409432222.0,16039,,,,,person:ava_tiller,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage for Maintenance Requests (SLA Tracking),Advice for person:ava_tiller on Work-Order Triage for Maintenance Requests (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ava_tiller,Agent/person,2046-05-08 22:43:42,2046-05-08,22,Tuesday,person:ava_tiller Work-Order Triage for Maintenance Requests (SLA Tracking) Advice for person:ava_tiller on Work-Order Triage for Maintenance Requests (SLA Tracking),165,25,True,False,False,False,False,False
assign_agent_task,"[""person:ava_tiller""]",2409432241.0,16051,,,,,person:ava_tiller,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,"[""person:anthony_reef"", ""person:avery_sextant"", ""person:scarlett_wharf""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ava_tiller,person,2046-05-08 22:44:01,2046-05-08,22,Tuesday,suggest_contacts Work-Order Triage and Vendor Dispatch (SLA Tracking) person:anthony_reef person:avery_sextant person:scarlett_wharf person:ava_tiller,150,22,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:ava_tiller""]",2409432261.0,16058,,,,,person:ava_tiller,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,,,"[""team:professional_development"", ""department:customer_support"", ""person:charlotte_current""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ava_tiller,Agent/person,2046-05-08 22:44:21,2046-05-08,22,Tuesday,person:ava_tiller Work-Order Triage and Vendor Dispatch (SLA Tracking) team:professional_development department:customer_support person:charlotte_current,153,20,True,False,False,False,False,False
propose_meeting,"[""Agent/person:ava_tiller"", ""world:calendar"", ""person:isaac_mast"", ""person:sophia_beacon""]",2409432313.0,16066,,,,,person:ava_tiller,"[""person:isaac_mast"", ""person:sophia_beacon""]",person:ava_tiller,"[""person:isaac_mast"", ""person:sophia_beacon""]",2046-05-07T11:35:24,agent:person:ava_tiller,world:calendar,propose_meeting,2046-05-08T15:45:40,person:ava_tiller,"[""person:isaac_mast"", ""person:sophia_beacon""]",2046-05-07T11:35:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Agent/person:ava_tiller; world:calendar; person:isaac_mast; person:sophia_beacon,Agent/person; person; world,2046-05-08 22:45:13,2046-05-08,22,Tuesday,person:ava_tiller person:ava_tiller person:isaac_mast person:sophia_beacon 2046-05-07T11:35:24 person:isaac_mast person:sophia_beacon agent:person:ava_tiller propose_meeting 2046-05-08T15:45:40 person:ava_tiller person:isaac_mast person:sophia_beacon 2046-05-07T11:35:24,270,48,True,False,False,False,False,False
assign_agent_task,"[""person:hannah_starboard""]",2409432426.0,16069,,,,,person:hannah_starboard,,,,,,,,,,,,suggest_contacts,,,general operations: package notifications follow-up,,,,,,,,,,,"[""person:isaac_mast"", ""person:harper_oar"", ""person:alexander_jetty""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:hannah_starboard,person,2046-05-08 22:47:06,2046-05-08,22,Tuesday,suggest_contacts general operations: package notifications follow-up person:isaac_mast person:harper_oar person:alexander_jetty person:hannah_starboard,151,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:hannah_starboard""]",2409432507.0,16084,,,,,person:hannah_starboard,,,,,,,,,,,,general operations: package notifications follow-up,,,,,,,,,,,,,"[""person:alexander_jetty"", ""team:infrastructure"", ""person:isaac_mast""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:hannah_starboard,Agent/person,2046-05-08 22:48:27,2046-05-08,22,Tuesday,person:hannah_starboard general operations: package notifications follow-up person:alexander_jetty team:infrastructure person:isaac_mast,136,17,True,False,False,False,False,False
assign_agent_task,"[""person:ava_tiller""]",2409432555.0,16086,,,,,person:ava_tiller,,,,,,,,,,,,propose_meeting,,,,"[""person:isaac_mast"", ""person:sophia_beacon""]",2046-05-07T11:35:24,Work-Order Triage & Vendor Dispatch SLA Tracking (HarborCrest ResidentEdge),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ava_tiller,person,2046-05-08 22:49:15,2046-05-08,22,Tuesday,propose_meeting person:isaac_mast person:sophia_beacon 2046-05-07T11:35:24 Work-Order Triage & Vendor Dispatch SLA Tracking (HarborCrest ResidentEdge) person:ava_tiller,168,25,True,False,False,False,False,False
assign_agent_task,"[""person:avery_sextant""]",2409432841.0,16110,,,,,person:avery_sextant,,,,,,,,,,,,suggest_contacts,,,general operations: maintenance requests follow-up,,,,,,,,,,,"[""person:levi_signal"", ""person:jack_helm"", ""person:evelyn_dock""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:avery_sextant,person,2046-05-08 22:54:01,2046-05-08,22,Tuesday,suggest_contacts general operations: maintenance requests follow-up person:levi_signal person:jack_helm person:evelyn_dock person:avery_sextant,143,20,True,False,False,False,False,False
assign_agent_task,"[""person:lily_anchorline""]",2409433022.0,16127,,,,,person:lily_anchorline,,,,,,,,,,,,propose_meeting,,,,"[""person:william_rudder"", ""person:sophia_beacon""]",2046-05-07T12:21:24,Work-Order Triage & Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lily_anchorline,person,2046-05-08 22:57:02,2046-05-08,22,Tuesday,propose_meeting person:william_rudder person:sophia_beacon 2046-05-07T12:21:24 Work-Order Triage & Vendor Dispatch SLA Tracking person:lily_anchorline,150,23,True,False,False,False,False,False
assign_agent_task,"[""person:avery_sextant""]",2409433074.0,16134,,,,,person:avery_sextant,,,,,,,,,,,,suggest_contacts,,,general operations: package notifications follow-up,,,,,,,,,,,"[""person:noah_mariner"", ""person:abigail_spinnaker"", ""person:liam_anchor""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:avery_sextant,person,2046-05-08 22:57:54,2046-05-08,22,Tuesday,suggest_contacts general operations: package notifications follow-up person:noah_mariner person:abigail_spinnaker person:liam_anchor person:avery_sextant,153,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:avery_sextant""]",2409433138.0,16136,,,,,person:avery_sextant,,,,,,,,,,,,general operations: maintenance requests follow-up,,,,,,,,,,,,,"[""team:mergers_and_acquisitions"", ""team:hiring"", ""department:human_resources""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:avery_sextant,Agent/person,2046-05-08 22:58:58,2046-05-08,22,Tuesday,person:avery_sextant general operations: maintenance requests follow-up team:mergers_and_acquisitions department:human_resources,128,16,True,False,False,False,False,False
propose_meeting,"[""person:sophia_beacon"", ""Agent/person:lily_anchorline"", ""world:calendar"", ""person:william_rudder""]",2409433193.0,16139,,,,,person:lily_anchorline,"[""person:william_rudder"", ""person:sophia_beacon""]",person:lily_anchorline,"[""person:william_rudder"", ""person:sophia_beacon""]",2046-05-07T12:21:24,agent:person:lily_anchorline,world:calendar,propose_meeting,2046-05-08T15:53:48,person:lily_anchorline,"[""person:william_rudder"", ""person:sophia_beacon""]",2046-05-07T12:21:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:sophia_beacon; Agent/person:lily_anchorline; world:calendar; person:william_rudder,Agent/person; person; world,2046-05-08 22:59:53,2046-05-08,22,Tuesday,person:lily_anchorline person:lily_anchorline person:william_rudder person:sophia_beacon 2046-05-07T12:21:24 person:william_rudder person:sophia_beacon agent:person:lily_anchorline propose_meeting 2046-05-08T15:53:48 person:lily_anchorline person:william_rudder person:sophia_beacon 2046-05-07T12:21:24,302,48,True,False,False,False,False,False
